Input.image_url,WorkerId,AssignmentStatus,image,worker,det_category,TP_pixels,FP_pixels,FN_pixels,TN_pixels
238_gsv_00_jpg.rf.1079a3ecaa9c1654aa573327217d05cc.jpg,A7V4CVENA0DYV,Approved,238_gsv_00_jpg.rf.1079a3ecaa9c1654aa573327217d05cc.jpg,A7V4CVENA0DYV,FN,0,0,27403,382197
238_gsv_00_jpg.rf.1079a3ecaa9c1654aa573327217d05cc.jpg,A10NF5TK6IFNX6,Approved,238_gsv_00_jpg.rf.1079a3ecaa9c1654aa573327217d05cc.jpg,A10NF5TK6IFNX6,TP,0,651,27403,381546
238_gsv_00_jpg.rf.1079a3ecaa9c1654aa573327217d05cc.jpg,A1XO6ONCCTBMKW,Approved,238_gsv_00_jpg.rf.1079a3ecaa9c1654aa573327217d05cc.jpg,A1XO6ONCCTBMKW,TP,23354,3245,4049,378952
2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A1IZ4NX41GKU4X,Approved,2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A35BY30TC8WCL4,Approved,2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A35BY30TC8WCL4,TN,0,0,0,409600
2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A7V4CVENA0DYV,Approved,2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A2EI075XZT9Y2S,Approved,2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A2EI075XZT9Y2S,TN,0,0,0,409600
2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A3AA5G6HENO6VJ,Approved,2389_2373645_113nopv_jpg.rf.051e3662da298b6ba91f0c46645215c4.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A1IZ4NX41GKU4X,Approved,24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A1IZ4NX41GKU4X,TN,0,0,0,1513000
24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A3TUMZ954ORSUC,Approved,24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A3TUMZ954ORSUC,FP,0,124556,0,1388444
24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A2EI075XZT9Y2S,Approved,24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A2EI075XZT9Y2S,TN,0,0,0,1513000
24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,AORHXBTOCXFUK,Rejected,24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,AORHXBTOCXFUK,FP,0,821271,0,691729
24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A3AA5G6HENO6VJ,Approved,24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A3AA5G6HENO6VJ,TN,0,0,0,1513000
24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A16X5FB3HAFCKN,Approved,24_jpg.rf.6395eabb21a76bd4e8847ffe81b4f176.jpg,A16X5FB3HAFCKN,FP,0,126318,0,1386682
240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A1IZ4NX41GKU4X,Approved,240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A1IZ4NX41GKU4X,FN,0,0,19068,39496
240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A2D7SD76AM3Y9C,Approved,240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A2D7SD76AM3Y9C,FN,0,0,19068,39496
240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A272A0JGRTBFCR,Approved,240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A272A0JGRTBFCR,TP,14620,3674,4448,35822
240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A7V4CVENA0DYV,Approved,240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A7V4CVENA0DYV,FN,0,0,19068,39496
240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A2EI075XZT9Y2S,Approved,240_web_00_jpg.rf.1542f348feb079b0da2c1e2634d2be4b.jpg,A2EI075XZT9Y2S,FN,0,0,19068,39496
240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A3AA5G6HENO6VJ,Approved,240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A3AA5G6HENO6VJ,FN,0,0,137280,462720
240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A1IZ4NX41GKU4X,Approved,240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A1IZ4NX41GKU4X,FN,0,0,137280,462720
240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,ABVM2KJ7CRNZ0,Approved,240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,ABVM2KJ7CRNZ0,TP,136699,3832,581,458888
240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A272A0JGRTBFCR,Approved,240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A272A0JGRTBFCR,TP,135754,32484,1526,430236
240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A7V4CVENA0DYV,Approved,240_web_01_jpg.rf.f5f0d78ac430efe7e349ee214b16a471.jpg,A7V4CVENA0DYV,FN,0,0,137280,462720
254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A1YYDRHVY4LL8K,Approved,254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A1YYDRHVY4LL8K,TP,24191,1204,69852,314353
254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A1IZ4NX41GKU4X,Approved,254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A1IZ4NX41GKU4X,FN,0,0,94043,315557
254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A3N5RTXKN4I723,Approved,254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A3N5RTXKN4I723,TP,92903,3437,1140,312120
254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A3TUMZ954ORSUC,Approved,254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A3TUMZ954ORSUC,TP,93977,19586,66,295971
254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A3QZMGTVA4VO44,Approved,254_gsv_00_jpg.rf.0f3a80ad8bd63490f36c2e3a53377a22.jpg,A3QZMGTVA4VO44,TP,93943,3387,100,312170
263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A234WZ4KX8IW07,Approved,263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A234WZ4KX8IW07,TP,24482,4101,21,380996
263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A7V4CVENA0DYV,Approved,263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A7V4CVENA0DYV,FN,0,0,24503,385097
263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A3AA5G6HENO6VJ,Approved,263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A3AA5G6HENO6VJ,FN,0,0,24503,385097
263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A3TUMZ954ORSUC,Approved,263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A3TUMZ954ORSUC,FN,0,0,24503,385097
263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A16X5FB3HAFCKN,Approved,263_gsv_00_jpg.rf.b71a76a1b18442b89148d63c559002f1.jpg,A16X5FB3HAFCKN,FN,0,0,24503,385097
263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A272A0JGRTBFCR,Approved,263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A272A0JGRTBFCR,TP,21229,1846,2888,132837
263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A1E6RS45GUAFC3,Approved,263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A1E6RS45GUAFC3,TP,23624,10621,493,124062
263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A234WZ4KX8IW07,Approved,263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A234WZ4KX8IW07,TP,23477,3607,640,131076
263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,AORHXBTOCXFUK,Rejected,263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,AORHXBTOCXFUK,TP,24117,44776,0,89907
263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A2PYXFVGNJPPX0,Approved,263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A2PYXFVGNJPPX0,TP,23315,13799,802,120884
263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A16X5FB3HAFCKN,Approved,263_web_02_jpg.rf.27c8b5e988472de8eb06b7624f0bbb8c.jpg,A16X5FB3HAFCKN,TP,23910,11158,207,123525
271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A3QZMGTVA4VO44,Approved,271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A3QZMGTVA4VO44,TP,116055,2947,25935,588143
271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,ABVM2KJ7CRNZ0,Approved,271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,ABVM2KJ7CRNZ0,TP,121011,9861,20979,581229
271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A234WZ4KX8IW07,Approved,271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A234WZ4KX8IW07,TP,121114,12536,20876,578554
271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A3AA5G6HENO6VJ,Approved,271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A3AA5G6HENO6VJ,FN,0,0,141990,591090
271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A272A0JGRTBFCR,Approved,271_web_01_jpg.rf.52ca19775f84c130ee911bd86e604de1.jpg,A272A0JGRTBFCR,TP,116928,10448,25062,580642
271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A16DOX0X2E9XBI,Approved,271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A16DOX0X2E9XBI,FN,0,0,409072,1531688
271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A1IZ4NX41GKU4X,Approved,271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A1IZ4NX41GKU4X,FN,0,0,409072,1531688
271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A3QZMGTVA4VO44,Approved,271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A3QZMGTVA4VO44,TP,408081,16009,991,1515679
271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A234WZ4KX8IW07,Approved,271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A234WZ4KX8IW07,TP,408555,16967,517,1514721
271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,AORHXBTOCXFUK,Rejected,271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,AORHXBTOCXFUK,TP,408865,234204,207,1297484
271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A272A0JGRTBFCR,Approved,271_web_02_jpg.rf.0cd9f533b758985329a52f6c9ed69760.jpg,A272A0JGRTBFCR,TP,406217,12031,2855,1519657
271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A3QZMGTVA4VO44,Approved,271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A3QZMGTVA4VO44,TP,221666,13104,2097,1943493
271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A1IZ4NX41GKU4X,Approved,271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A1IZ4NX41GKU4X,FN,0,0,223763,1956597
271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A272A0JGRTBFCR,Approved,271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A272A0JGRTBFCR,TP,216343,17247,7420,1939350
271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A7V4CVENA0DYV,Approved,271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A7V4CVENA0DYV,FN,0,0,223763,1956597
271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A2EI075XZT9Y2S,Approved,271_web_03_jpg.rf.1889ef85b055cf16cb8eb1570c04f922.jpg,A2EI075XZT9Y2S,FN,0,0,223763,1956597
271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A1IZ4NX41GKU4X,Approved,271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A1IZ4NX41GKU4X,TP,26018,3765,208289,1160366
271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A3QZMGTVA4VO44,Approved,271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A3QZMGTVA4VO44,TP,74911,6721,159396,1157410
271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A234WZ4KX8IW07,Approved,271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A234WZ4KX8IW07,TP,74855,4442,159452,1159689
271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A7V4CVENA0DYV,Approved,271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A7V4CVENA0DYV,TP,27584,2420,206723,1161711
271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A10NF5TK6IFNX6,Approved,271_web_04_jpg.rf.6cb686f80c8c5b3a373c9062b5f64c0a.jpg,A10NF5TK6IFNX6,TP,25693,994,208614,1163137
275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A1IZ4NX41GKU4X,Approved,275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A1IZ4NX41GKU4X,FN,0,0,26492,383108
275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A2EI075XZT9Y2S,Approved,275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A2EI075XZT9Y2S,FN,0,0,26492,383108
275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,ABVM2KJ7CRNZ0,Approved,275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,ABVM2KJ7CRNZ0,TP,25786,3512,706,379596
275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A1XO6ONCCTBMKW,Approved,275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A1XO6ONCCTBMKW,FN,0,0,26492,383108
275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A3AA5G6HENO6VJ,Approved,275_gsv_00_jpg.rf.b28354af6cc4c6c847cd8017c5b158ef.jpg,A3AA5G6HENO6VJ,FN,0,0,26492,383108
275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A1IZ4NX41GKU4X,Approved,275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A1IZ4NX41GKU4X,FN,0,0,452140,1696212
275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A2EI075XZT9Y2S,Approved,275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A2EI075XZT9Y2S,FN,0,0,452140,1696212
275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A234WZ4KX8IW07,Approved,275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A234WZ4KX8IW07,TP,452015,89896,125,1606316
275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,AORHXBTOCXFUK,Rejected,275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,AORHXBTOCXFUK,TP,447936,697802,4204,998410
275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A3GXSHLBND9E92,Approved,275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A3GXSHLBND9E92,FN,0,0,452140,1696212
275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A3AA5G6HENO6VJ,Approved,275_web_01_jpg.rf.ef978eaa6f278d35d97bde3781eba2b8.jpg,A3AA5G6HENO6VJ,FN,0,0,452140,1696212
275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A3QZMGTVA4VO44,Approved,275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A3QZMGTVA4VO44,TP,0,55296,32225,687919
275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A1IZ4NX41GKU4X,Approved,275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A1IZ4NX41GKU4X,FN,0,0,32225,743215
275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A234WZ4KX8IW07,Approved,275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A234WZ4KX8IW07,TP,31892,98110,333,645105
275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A2PYXFVGNJPPX0,Approved,275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A2PYXFVGNJPPX0,TP,0,54943,32225,688272
275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A272A0JGRTBFCR,Approved,275_web_03_jpg.rf.daa1255cb6d4f483672e0af61dc5fd00.jpg,A272A0JGRTBFCR,TP,0,53696,32225,689519
28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A1IZ4NX41GKU4X,Approved,28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A1IZ4NX41GKU4X,TN,0,0,0,596322
28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,ABVM2KJ7CRNZ0,Approved,28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,ABVM2KJ7CRNZ0,FP,0,107191,0,489131
28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A35BY30TC8WCL4,Approved,28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A35BY30TC8WCL4,TN,0,0,0,596322
28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A7V4CVENA0DYV,Approved,28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A7V4CVENA0DYV,TN,0,0,0,596322
28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,AORHXBTOCXFUK,Rejected,28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,AORHXBTOCXFUK,FP,0,531477,0,64845
28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A3AA5G6HENO6VJ,Approved,28_jpg.rf.069588d812980d1bb02eb43c6b539cdf.jpg,A3AA5G6HENO6VJ,TN,0,0,0,596322
287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A1IZ4NX41GKU4X,Approved,287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A35BY30TC8WCL4,Approved,287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A35BY30TC8WCL4,TN,0,0,0,409600
287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A7V4CVENA0DYV,Approved,287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A2EI075XZT9Y2S,Approved,287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A2EI075XZT9Y2S,TN,0,0,0,409600
287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A2B6374OK8RXI9,Approved,287_147768_136nopv_jpg.rf.58f1d3dc7980c5d1e96ed8f577e82745.jpg,A2B6374OK8RXI9,TN,0,0,0,409600
300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A1IZ4NX41GKU4X,Approved,300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A7V4CVENA0DYV,Approved,300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A2EI075XZT9Y2S,Approved,300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A2EI075XZT9Y2S,TN,0,0,0,409600
300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A3AA5G6HENO6VJ,Approved,300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A272A0JGRTBFCR,Approved,300_148212_142nopv_jpg.rf.4a50a14105078e4c42ff7d5980b79bb8.jpg,A272A0JGRTBFCR,TN,0,0,0,409600
306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A1IZ4NX41GKU4X,Approved,306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A7V4CVENA0DYV,Approved,306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A2EI075XZT9Y2S,Approved,306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A2EI075XZT9Y2S,TN,0,0,0,409600
306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A1XO6ONCCTBMKW,Approved,306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A1XO6ONCCTBMKW,FP,0,8784,0,400816
306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A3AA5G6HENO6VJ,Approved,306_148329_145nopv_jpg.rf.22380d57a9f8b51e8075ca4ce011bb35.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A3QZMGTVA4VO44,Approved,308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A3QZMGTVA4VO44,TP,153465,8518,24035,2607454
308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A1IZ4NX41GKU4X,Approved,308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A1IZ4NX41GKU4X,FN,0,0,177500,2615972
308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A234WZ4KX8IW07,Approved,308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A234WZ4KX8IW07,TP,155731,13410,21769,2602562
308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A35BY30TC8WCL4,Approved,308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,A35BY30TC8WCL4,FN,0,0,177500,2615972
308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,ABVM2KJ7CRNZ0,Approved,308_web_01_jpg.rf.3b21414422c3a78ee9faf60ffefee7d6.jpg,ABVM2KJ7CRNZ0,TP,154499,6489,23001,2609483
308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A1IZ4NX41GKU4X,Approved,308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A1IZ4NX41GKU4X,FN,0,0,293195,2500277
308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A3N5RTXKN4I723,Approved,308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A3N5RTXKN4I723,FN,0,0,293195,2500277
308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A3QZMGTVA4VO44,Approved,308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A3QZMGTVA4VO44,TP,288733,18304,4462,2481973
308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A234WZ4KX8IW07,Approved,308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A234WZ4KX8IW07,TP,293082,44441,113,2455836
308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A3AA5G6HENO6VJ,Approved,308_web_02_jpg.rf.dfadbaa8a750803c95e82a5b1e56b73a.jpg,A3AA5G6HENO6VJ,FN,0,0,293195,2500277
308_web_03_jpg.rf.21d95ed214c736a18ab6fd614baceb9a.jpg,A3AA5G6HENO6VJ,Approved,308_web_03_jpg.rf.21d95ed214c736a18ab6fd614baceb9a.jpg,A3AA5G6HENO6VJ,FN,0,0,293205,2500267
308_web_03_jpg.rf.21d95ed214c736a18ab6fd614baceb9a.jpg,A1IZ4NX41GKU4X,Approved,308_web_03_jpg.rf.21d95ed214c736a18ab6fd614baceb9a.jpg,A1IZ4NX41GKU4X,FN,0,0,293205,2500267
